year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2015,LVA,Latvia,Eastern Europe,,,,6.495442917,8.65506611,10,10,10,10,10,10,10,10,10,10,10,10,9.551688703,10,10,10,10,,,10,9.122222222,7.083333333,8.735185185,10,10,,,10,,,10,,,10,10,10,10,7.666666667,7.5,10,10,10,9.30952381,10,10,10,10,10,10,10,10,10,8.816253805,26,5.052941176,7.019054772,7,9,4,6.5,6.392998987,4.960635332,3.218312161,5.688981636,8.333333333,8.333333333,5.526466726,9.030740107,5.306513309,7.192019779,1,6.398926191,8.749972723,9.173240999,9.959677419,10,9.470722785,9.100559738,8.98,7.0012,8.360586579,6.374462166,9.415980373,7.89522127,10,6.722957057,6.923076923,7.743794892,7.129942957,8.346437702,8,9.26,10,9.086666667,5,4.63918318,8.421486871,10,7.755176154,10,7.635974368,3.835651466,9.333333333,9.808152376,4.323335379,8.521305452,8.11122849,7.322167749,8.014936261,7.72,18,8.268126902,23,1
2015,LBN,Lebanon,Middle East & North Africa,4.358785959,4.77299964,3.089539323,4.073774974,8.420912046,10,5.670610228,2.5,3.676812307,0,4.369484507,10,10,0,0,0,6.666666667,6.48568774,5,10,5,6.666666667,,,7.5,8.3,6.755555556,7.518518519,10,10,,,7.5,,,7.5,,,10,9,10,10,3.333333333,4.5,10,10,10,8.261904762,,5,5,5,0,10,5,0,3.333333333,6.117908007,119,8.005882353,8.126968409,10,10,8,9,8.78321269,3.395819421,3.363848095,5.486658792,3.333333333,6.666666667,3.159425561,7.418029625,4.177489281,4.816033387,0.743589744,4.050679036,9.861679815,9.164750234,9.2502216,10,9.569162912,9.453333333,8.88,5.5872,7.973511111,5.379185622,3.119549013,4.249367317,10,5.21537908,1.538461538,9.29255387,5.348798163,6.892919148,,0,10,5,5.566666667,4.773303212,6.874761349,8,7.505751282,10,7.120080418,3.396415504,0.666666667,8.95983583,2.620725417,6.930509115,7.971111909,5.090877407,5.736985942,7.01,74,6.563954003,102,3
2015,LSO,Lesotho,Sub-Saharan Africa,,,,4.953361465,0,10,10,7.5,9.846718277,9.816061932,9.432556042,10,7.5,5,5,5,7.5,5.644185347,10,10,10,10,,,,9.777777778,8.15,8.963888889,,,,,,,,,,,,,10,10,5.666666667,5,,,,7.666666667,0,5,10,7.5,10,10,10,5,5.625,6.681331147,95,2.452941176,8.893185364,0,8,8,8,4.836531635,5.886194856,4.287372905,5.362980615,6,,3.927906162,6.491900642,7.825202942,8.954417483,0.891891892,5.762699818,8.658780769,8.614766843,9.364909081,5,7.909614173,0,8.48,5.592,4.690666667,4.278869318,9.728403455,7.003636386,10,5.109687047,2.307692308,5.0887795,4.168719618,6.465755668,10,10,9,9.666666667,6.666666667,4.381748669,4.22715044,8,6.546424852,10,6.636998438,5.384355532,4.444444444,8.986434403,3.298136519,7.978440429,6.368178224,6.076664925,7.46011001,6.49,109,6.585665574,101,3
2015,LBR,Liberia,Sub-Saharan Africa,3.960361057,4.46243985,2.647836105,3.690212337,8.70861685,10,10,7.5,10,10,9.5,4.2,10,5,5,5,6.4,8.202872283,5,10,5,6.666666667,,,,9.184444444,8.794444444,8.989444444,,,,,,,,,,,,,10,10,4.666666667,4.75,,,,7.354166667,,10,5,7.5,0,0,0,5,4.166666667,6.370389211,106,8.820588235,8.644688792,,9,7,8,8.488425676,4.662218041,4.606316081,5.312304325,5,5.3,2.873356168,4.895187466,4.292929173,5.141498933,1,4.67597891,9.409295599,8.622528595,8.4436,10,9.118856048,6.433333333,7.96,7.0216,7.138311111,4.460211254,0,2.230105627,10,4.885492816,8.461538462,1.770010261,5.039013846,6.101857646,,0,9,4.5,10,4.68186596,4.715625432,8,3.092849704,10,6.748390183,4.85750199,2.444444444,9.680501029,4.642343589,9.7002928,8.436298958,6.626897135,5.958429106,6.87,80,6.620194605,98,3
2015,LBY,Libya,Middle East & North Africa,,,,2.516339442,8.998449247,5,0,0,0,0,1,10,7.5,0,0,0,5.833333333,5.27726086,,,5,5,,,7.5,7.571111111,6.061111111,7.044074074,2.5,2.5,,,2.5,,,2.5,,,2.5,2.5,0,10,2.666666667,1.5,7.5,7.5,5,4.880952381,,0,5,2.5,0,0,0,0,0.833333333,3.974236054,156,0,,,10,9,9.5,4.75,3.39827703,2.332075241,3.278082175,5,6.666666667,3.623947547,,1.672883951,2.451828377,0.804878049,3.206338892,7.466312203,0.936985929,8.04,10,6.610824533,,,,,5.505607003,4.258602267,4.882104635,7.372262774,5.009763733,0.769230769,0.331876924,2.036957142,4.76377485,0,10,10,6.666666667,6.1,2.654693775,5.387761835,6,4.387940385,10,5.755065999,3.205259005,0,8.409395224,3.132049652,,0.03490877,2.95632253,5.126018399,4.89,155,4.432118027,156,4
2015,LTU,Lithuania,Eastern Europe,,,,6.814692987,7.653419629,10,10,10,10,10,10,10,10,10,10,10,10,9.217806543,10,10,10,10,,,10,8.955555556,7.588888889,8.848148148,10,10,,,10,,,10,,,10,10,10,10,8,8.25,10,10,10,9.464285714,10,10,10,10,10,10,10,10,10,8.839368269,23,5.358823529,6.365568148,10,10,4,7,7.181097919,5.231773216,3.962638962,5.61966789,8.333333333,6.666666667,6.242192341,9.670883679,6.19834741,6.878485162,1,6.533776518,8.696691673,9.115376816,9.824196094,10,9.409066146,9.1,8.98,7.0012,8.3604,5.462756879,9.722487073,7.592621976,10,5.84802209,6.923076923,7.743794892,6.838297968,8.197829986,10,9.577,10,9.859,8.333333333,3.710885915,8.110216541,10,6.258626923,3,6.568843785,3.631062727,9.777777778,9.751052879,4.994039403,9.239127476,8.083205174,7.579377573,8.002407119,7.86,13,8.349684134,20,1
2015,LUX,Luxembourg,Western Europe,,,,8.230305676,9.712393676,10,10,,10,10,10,10,10,10,10,10,10,9.904131225,10,10,10,10,,,10,9.851111111,7.127777778,8.992962963,10,10,,,10,,,10,,,10,10,10,10,9,9,10,10,10,9.714285714,7,10,10,10,10,10,10,10,9.25,9.329334093,6,1.3,3.87154227,7,5,4,4.5,4.167885568,8.642077767,7.361817211,8.872098907,10,10,7.456058655,6.17918671,8.735632102,7.958410118,1,8.356142386,8.551120607,9.36883145,9.905097241,10,9.456262324,9.1,8.98,7.0012,8.3604,6.460614739,9.963313765,8.211964252,10,8.35037594,3.846153846,7.743794892,6.646774893,8.304784786,8,10,10,9.333333333,2.233333333,4.825539069,6.535994861,6,8.503450769,10,6.349719672,5.888966833,7.111111111,9.389938914,7.918760454,8.357440165,9.383487044,8.008284087,7.897112364,7.64,27,8.484667047,13,1
2015,MKD,Macedonia,Eastern Europe,4.649002548,5.583143305,5.142020523,5.124722125,9.364619409,10,10,5,10,9.807628307,8.961525661,10,7.5,5,5,5,7.5,8.608715024,10,0,10,6.666666667,,,10,8.511111111,7.222222222,8.577777778,7.5,7.5,,,5,,,10,,,10,8,10,10,3.666666667,4,10,10,7.5,7.880952381,7,10,10,10,10,10,10,10,9.25,7.47089897,64,6.002941176,4.554430961,6,10,7,8.5,6.264343034,3.456874322,3.741427866,5.11683583,5.8,,3.936617186,8.381146916,6.626016299,5.695883666,0.897435897,5.070281017,8.995969049,9.322099014,9.939744188,5,8.314453063,9.54,8.62,6.4948,8.218266667,5.7847073,9.596451414,7.690579357,10,6.082060574,3.076923077,8.518174381,5.892386011,7.950308009,10,8.774,10,9.591333333,7.233333333,5.267974714,5.197515456,8,7.755176154,10,7.242333276,4.463678564,9.333333333,9.93491649,5.049293859,9.458838377,8.66609015,7.817691795,8.217119468,7.16,66,7.315449485,55,2
2015,MDG,Madagascar,Sub-Saharan Africa,3.075712765,4.115195482,3.984887957,3.725265401,6.925294149,10,10,7.5,10,10,9.5,10,10,5,5,5,8.333333333,8.252875827,10,10,10,10,,,5,9.844444444,8.055555556,7.633333333,7.5,2.5,,,5,,,5,,,7.5,5.5,10,10,3.666666667,4.25,10,10,10,8.273809524,,10,5,7.5,10,10,10,5,7.5,6.885249593,86,8.235294118,9.907356948,6,10,7,8.5,8.160662766,2.567173847,2.700787929,3.63276932,1.666666667,4.166666667,2.958421922,5.085932868,3.191057046,4.404624398,0.707317073,2.881012258,9.12549847,9.547696209,8.519199594,5,8.048098568,5.653333333,7.66,7.2388,6.850711111,3.515500364,5.072207848,4.293854106,10,5.106578112,0.769230769,10,5.291936294,6.609125378,10,7.521,5,7.507,0,4.550992618,6.27385516,8,7.12202071,1,4.491144748,3.597642973,2.444444444,9.223437733,2.68842637,7.850874971,7.948693256,5.625586625,5.874577124,6.31,119,6.597624796,100,3
2015,MWI,Malawi,Sub-Saharan Africa,4.920635621,5.434183211,4.439500727,4.931439853,9.306716248,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,8.768905416,10,10,5,8.333333333,,,,9.388888889,7.827777778,8.608333333,,,,,,,,,,,,,10,10,5,6.25,,,,7.8125,10,10,10,10,0,0,0,10,7.5,7.456857151,65,7.35,9.382328203,2,8,4,6,6.183082051,5.232281087,3.663867032,4.990943468,5.833333333,4.166666667,2.332018505,8.13714351,4.619882902,3.769035208,0.945945946,4.621099644,7.616662024,6.492797502,5.750815532,5,6.215068765,8.513333333,7.48,5.1616,7.051644444,6.271724934,4.443221383,5.357473159,6.639712489,6.240770685,1.538461538,7.080041044,4.953091089,6.000480295,8,0,6,4.666666667,4.433333333,4.50227799,7.342441495,10,5.683031065,10,6.99351398,3.99440073,2.666666667,8.372099866,2.826656364,8.422153774,8.010344552,5.715386992,5.79185588,5.76,139,6.608428575,99,3
2015,MYS,Malaysia,South Asia,5.088064697,5.63091023,5.576586998,5.431853975,9.155746692,10,10,10,9.98915042,9.993490252,9.996528134,10,10,0,0,0,6.666666667,8.606313831,5,5,5,5,,,2.5,7.273333333,3.794444444,4.522592593,7.5,2.5,,,2.5,,,2.5,,,5,4,10,10,1.333333333,4,7.5,7.5,7.5,6.833333333,7,5,5,5,0,0,0,5,4.25,5.970134544,124,6.020588235,8.171940514,4,9,9,9,6.798132187,6.013960322,6.668872118,7.151716391,8.333333333,6.666666667,4.995259717,8.636691706,7.316666444,6.411666512,0.666666667,5.758780853,9.41748006,9.056212199,9.57912204,0,7.013203575,9.8,8.78,2.7532,7.111066667,6.569596608,7.51716878,7.043382694,10,6.847053428,0.769230769,10,5.872094733,7.506636023,10,8.919,10,9.639666667,10,6.769802014,7.265792251,10,4.24404142,10,8.046605947,6.515370369,10,9.342566472,5.991274615,9.628675987,8.161670459,8.273259651,8.653177422,7.15,67,6.560067272,102,3
2015,MLI,Mali,Sub-Saharan Africa,,,,4.015771616,5.638729609,5,6.851368267,2.5,4.88585876,7.137607515,5.274966908,1.1,7.5,5,5,5,4.533333333,5.14900995,10,10,5,8.333333333,,,7.5,8.666666667,8.15,8.105555556,7.5,7.5,,,7.5,,,7.5,,,7.5,7.5,10,10,7.333333333,5.25,7.5,7.5,7.5,7.869047619,,0,0,0,10,10,10,5,5,5.971989042,123,6.911764706,9.847864404,0,5,1,3,4.939907278,4.464864796,4.307449311,4.572899417,4.166666667,5,2.632466106,5.573129513,4.298245509,4.337325096,0.658536585,3.626025957,9.215206629,9.033883681,9.712852832,0,6.990485785,7.646666667,7.56,7.0232,7.409955556,4.401316107,5.309482379,4.855399243,10,4.244018933,0.769230769,10,5.004416567,6.817442842,8,9.019,10,9.006333333,4.433333333,4.887294111,5.335566694,8,7.5681075,0,5.037383606,4.032701498,4.222222222,9.067743929,3.410586834,8.885309872,6.973481854,6.098674368,6.714130436,5.82,132,5.895994521,132,4
2015,MLT,Malta,Western Europe,,,,7.086753702,9.625832523,10,10,,10,10,10,,10,10,10,10,10,9.875277508,10,10,10,10,,,10,9.222222222,6.483333333,8.568518519,10,10,,,10,,,10,,,10,10,10,10,8.333333333,7.75,10,10,10,9.44047619,10,10,10,10,10,10,10,,10,9.041407273,17,3.917647059,6.54294124,6,7,7,7,5.865147075,6.080435258,4.441153123,6.694605349,10,8.333333333,4.477411336,5.278909734,6.643835704,7.373858284,1,6.59150468,8.952889087,9.8817976,9.780013682,10,9.653675092,9.1,8.98,7.0012,8.3604,6.603102108,9.364501239,7.983801674,10,6.896655819,6.923076923,7.743794892,7.187842545,8.383011055,10,9.525,10,9.841666667,7.233333333,4.760085673,7.390150805,8,10,10,7.897261635,4.101592434,4.888888889,9.034103194,4.65912947,8.191041165,8.441903621,6.552776462,8.097234921,7.72,18,8.380703637,18,1
2015,MRT,Mauritania,Sub-Saharan Africa,,,,3.912662345,6.023325695,5,10,5,10,10,8,2.8,7.5,0,0,0,3.433333333,5.818886343,5,10,10,8.333333333,,,5,9.066666667,4.583333333,6.216666667,7.5,7.5,,,7.5,,,0,,,5,5.5,10,7.60899458,4.666666667,5,5,5,5,6.039380178,,0,0,0,0,0,0,0,0,5.04182519,150,3.497058824,,7,5,5,5,5.165686275,3.072877295,2.269607703,2.908518342,4.6,,6.266496842,7.561865671,1.888889074,4.037850068,0.609756098,3.280492271,9.283909104,6.758427088,9.9032,5,7.736384048,,7.6,7.168,7.384,2.686187488,5.1177706,3.901979044,10,3.228879284,3.333333333,0.995630772,2.51928113,5.951315043,8,7.862,9,8.287333333,4.433333333,4.602367969,5.584056872,10,7.942244808,5,6.26033383,3.64030262,0.222222222,9.54008111,2.843167093,9.215574159,1.884447637,4.557632474,6.368433212,5.7,143,5.370912595,147,4
2015,MUS,Mauritius,Sub-Saharan Africa,,,,6.605074204,9.333045378,10,10,10,10,10,10,10,10,5,5,5,8.333333333,9.222126237,5,5,10,6.666666667,,,7.5,9.333333333,7.822222222,8.218518519,10,7.5,,,10,,,7.5,,,10,9,10,10,8,7.5,10,10,10,9.357142857,,10,10,10,0,0,0,5,5,7.781032915,51,6.864705882,8.361441248,6,10,8,9,7.556536783,6.650488409,5.882786724,6.594903877,8.8,,5.034199013,6.25107156,6.25,6.989476933,0.974358974,6.472556637,9.093630831,9.524126356,9.742690058,10,9.590111811,9.813333333,9.8,8.66,9.424444444,6.135140309,7.864505902,6.999823106,10,6.459072912,4.615384615,10,7.024819176,8.362271681,10,8.325,10,9.441666667,5.566666667,5.434810964,5.769902303,10,7.533160609,10,7.38409009,4.669108623,9.777777778,9.772984504,4.70547108,8.373935281,8.296182377,7.599243274,8.141666677,8.02,6,7.900516457,38,1
2015,MEX,Mexico,Latin America & the Caribbean,4.505535945,4.076806259,2.861054506,3.81446557,3.403179445,0,10,7.5,9.976169852,9.984113234,7.492056617,10,10,5,5,5,8.333333333,6.409523132,10,10,10,10,,,7.5,8.255555556,7.177777778,7.644444444,10,10,,,7.5,,,7.5,,,7.5,8.5,6.028308596,10,3.666666667,2.25,10,10,10,7.420710752,10,10,10,10,10,10,10,10,10,6.912512695,84,7.223529412,6.277929155,8,8,8,8,7.375364642,3.503567694,3.209447867,5.133174886,5,2.5,5.891853871,7.495043668,2.517006795,2.752370395,1,4.22249613,8.74873287,9.396310578,9.455871747,5,8.150228799,9.373333333,8.58,5.1436,7.698977778,5.695609925,8.469826838,7.082718381,10,7.085900124,1.538461538,7.301292327,5.30855133,7.522561872,10,7.951,10,9.317,6.666666667,4.201557928,7.129864301,8,4.819637278,3,5.636287696,2.849659555,6.888888889,9.544081642,2.824377845,9.492749097,6.79413263,6.39898161,7.117423102,6.88,79,6.896256348,75,2
2015,MDA,Moldova,Eastern Europe,5.008839721,4.648579855,3.820527976,4.492649184,8.722339573,10,10,5,10,10,9,10,10,5,5,5,8.333333333,8.685224302,5,10,10,8.333333333,,,5,7.8,6.294444444,6.364814815,7.5,7.5,,,5,,,5,,,5,6,10,10,4.333333333,4.75,7.5,7.5,7.5,7.369047619,10,10,10,10,10,10,10,10,10,7.101187948,76,6.194117647,6.524017532,6,10,4,7,6.429533795,1.65528137,1.944128264,3.566070868,6.666666667,6.666666667,4.318054344,9.60021408,3.679999908,6.40937082,0.717948718,4.24776688,8.905900014,9.204670995,8.064278107,5,7.793712279,9.28,8.92,7.7968,8.6656,5.352084571,8.794682484,7.073383528,10,4.746443299,0.769230769,6.526912838,4.014195635,7.438294791,10,8.25,10,9.416666667,5.566666667,3.876901912,7.333178913,6,6.788175112,3,5.427487101,3.007955848,6,9.742773121,2.46341788,6.416057872,7.971111909,5.933552772,6.92590218,6.57,102,6.835593974,80,3
2015,MNG,Mongolia,East Asia,5.717019036,5.44689998,4.838115749,5.334011588,7.527610311,5,10,10,10,10,9,10,10,10,10,10,10,8.84253677,10,10,10,10,,,10,9.333333333,7.544444444,8.959259259,10,10,,,10,,,2.5,,,10,8.5,10,10,5.666666667,7,10,10,5,8.238095238,7,10,10,10,10,10,10,10,9.25,8.038872539,44,6.282352941,7.628006602,10,10,8,9,8.227589886,3.6455955,3.964898038,4.634621883,8.333333333,6.666666667,5.786717868,9.111264408,5.250000159,6.923933431,0.871794872,5.648352256,9.320234617,8.001602715,8.844810098,10,9.041661857,8.68,9,9.64,9.106666667,5.232719907,2.588757396,3.910738652,10,4.548236889,6.153846154,2.54438975,4.415490931,6.858224062,,6.179,10,8.0895,10,4.773615064,8.545641666,6,9.251725385,3,6.928497019,3.88692367,4.666666667,9.79214411,3.106645116,8.68480878,8.341019683,6.413034671,7.14367723,7.38,47,7.70943627,45,2
2015,MNE,Montenegro,Eastern Europe,,,,5.284249098,8.917504274,10,10,7.5,10,10,9.5,,,,,,,9.208752137,10,10,,10,,,,8.244444444,7.594444444,7.919444444,,,,,,,,,,,,,10,10,6.333333333,5.5,,,,7.958333333,7,10,10,10,10,10,10,,9,7.982972531,47,5.929411765,,2,10,4,7,4.976470588,4.25544511,4.013954759,4.814326993,6.7,,4.795719043,7.676947777,4.526515007,5.639266456,0.820512821,4.826882108,9.145718486,9.768398153,9.690261684,5,8.40109458,7.8,9.2,7.68,8.226666667,5.936285509,9.227220956,7.581753233,10,5.223895926,6.923076923,8.075671816,6.740881555,8.137325364,10,4.998,10,8.332666667,5.566666667,4.316470359,6.546083709,8,7.755176154,10,7.030732815,4.257483908,6.888888889,9.664077982,4.189917995,8.419827023,6.63720206,6.676232976,7.346544153,6.74,90,7.361486265,54,2
2015,MAR,Morocco,Middle East & North Africa,2.86937463,5.348960352,3.685410305,3.967915096,9.504644988,10,10,5,10,10,9,10,10,0,0,0,6.666666667,8.390437218,10,5,10,8.333333333,,,2.5,8.1,4.35,4.983333333,7.5,2.5,,,2.5,,,5,,,7.5,5,10,9.712671107,2.333333333,3.75,10,7.5,7.5,7.256572063,,5,5,5,0,0,0,5,3.333333333,5.980245285,122,4.426470588,7.294093257,8,5,3,4,5.930140961,4.508836652,4.278171468,6.108557288,6.666666667,7.5,5.089874603,7.644820475,7.996633053,7.334768713,0.756097561,5.573495504,9.949685646,9.534683054,9.688418577,0,7.293196819,9.273333333,7.7,3.376,6.783111111,4.331953535,7.062137173,5.697045354,10,6.510841419,0.769230769,7.411917968,4.897330052,6.844371629,5,8.656,8,7.218666667,1.1,3.913119229,7.138274605,8,5.285869923,1,4.406210626,4.262578976,5.333333333,9.612857668,4.461383911,9.469891117,7.634832115,6.795812853,6.140230049,6.36,116,6.170122642,124,4
2015,MOZ,Mozambique,Sub-Saharan Africa,,,,3.838184797,8.63827767,10,10,5,9.857197382,9.978579607,8.967155398,10,10,5,5,5,8.333333333,8.646255467,10,10,5,8.333333333,,,5,9.955555556,9.261111111,8.072222222,5,2.5,,,0,,,2.5,,,2.5,2.5,10,10,6,5.25,7.5,7.5,7.5,7.678571429,10,10,10,10,10,10,10,10,10,6.779522764,92,3.429411765,9.022195761,6,7,5,6,6.112901881,3.245786538,3.025307596,4.402187238,6.666666667,5,0,7.468989819,2.916666667,3.904132267,0.948717949,3.96561253,7.546001622,8.727103464,9.289848065,0,6.390738288,8.8,7.98,7.0508,7.9436,4.835625013,6.197656144,5.516640578,10,5.776676714,0,0.885005131,2.220560615,6.420200298,10,0,10,6.666666667,3.333333333,4.184433083,5.512529234,6,0,0,3.171715942,3.656952222,2.666666667,9.202605511,2.839376857,9.102823037,7.758134706,5.871093167,5.236491925,5.63,145,6.204761382,122,4
2015,MMR,Myanmar,South Asia,2.300836077,4.209035975,3.18738867,3.232420241,9.120672257,5,5.992647003,5,9.631069089,9.423704474,7.009484113,10,10,0,5,2.5,7.5,7.87671879,0,0,5,1.666666667,,,7.5,7.522222222,6.711111111,7.244444444,7.5,7.5,,,5,,,7.5,,,7.5,7,10,9.045868334,2.333333333,3,10,10,10,7.768457381,0,0,5,2.5,0,10,5,10,4.375,5.582741607,135,2.891176471,,7,9,9,9,6.297058824,2.696954403,2.733533833,3.409609506,2.5,5,1.870795505,6.717137503,3.095484076,3.939206292,0.926829268,3.421483697,7.780655994,9.576853394,7.839313432,0,6.299205705,0,8.88,7.312,5.397333333,4.977518409,0.857988166,2.917753287,10,3.85186179,0.769230769,0,1.540364186,4.963862702,0,7.674,10,5.891333333,8.9,5.218518499,7.417320716,8,4.013803077,0,5.591607049,3.235433132,1.333333333,9.15940467,2.179041074,9.364754125,6.838969936,5.351822712,5.611587698,5.32,151,5.451370803,145,4
2015,NAM,Namibia,Sub-Saharan Africa,,,,5.536170091,3.144676479,10,10,7.5,10,10,9.5,10,10,5,5,5,8.333333333,6.992669937,10,10,10,10,,,7.5,9.8,9.077777778,8.792592593,7.5,7.5,,,7.5,,,7.5,,,5,7,10,10,7,6.5,,,7.5,8.2,7,10,10,10,0,10,5,10,8,7.331469266,69,3.791176471,6.844743494,6,6,6,6,5.658979991,6.965990677,5.926712003,7.065214858,10,8.333333333,4.822626662,4.481024576,5.735930602,5.269777689,1,6.511178933,8.988546192,8.25079974,9.318845338,0,6.639547818,2.953333333,8.48,5.44,5.624444444,6.048104171,5.269263415,5.658683793,10,6.292494475,0.769230769,5.752533348,4.271419531,6.388636942,10,7.002,10,9.000666667,10,4.278011013,6.297516468,10,8.273212426,10,8.141456651,4.963097837,5.777777778,7.766107539,4.362925109,8.684084862,6.614783407,6.361462755,7.834528691,6.61,98,6.970734633,72,2
2015,NPL,Nepal,South Asia,3.906669331,4.147882723,4.442160551,4.165570868,9.134488325,10,10,7.5,10,9.923228003,9.484645601,10,7.5,10,10,10,9.166666667,9.261933531,10,10,5,8.333333333,,,2.5,7.8,7.633333333,5.977777778,7.5,7.5,,,5,,,2.5,,,2.5,5,10,10,4.666666667,4.25,5,7.5,5,6.630952381,10,10,10,10,10,10,10,10,10,6.951082449,82,8.155882353,9.362132443,8,7,7,7,8.129503699,5.217656596,3.538971734,5.124292329,3.8,,3.371598438,8.327689874,4.666666587,5.124281633,0.837837838,4.499389677,8.024423757,9.159048809,8.426218209,0,6.402422694,5.813333333,7.54,5.4244,6.259244444,5.558926437,6.745573789,6.152250113,10,3.867019195,0,10,4.622339732,6.758458572,8,10,7,8.333333333,3.333333333,3.010688461,5.578294904,10,2.599481826,10,5.753633087,3.501183496,4.888888889,9.181552402,2.84687124,9.493121449,6.200038327,6.018609301,6.701858574,6.5,107,6.725541224,86,3
2015,NLD,Netherlands,Western Europe,8.73445523,8.77353257,7.991061756,8.499683185,9.754405629,10,10,10,10,10,10,10,10,10,10,10,10,9.91813521,10,10,10,10,,,10,8.388888889,7.544444444,8.644444444,10,10,,,10,,,10,,,10,10,10,10,9.333333333,8.75,10,10,10,9.726190476,7,10,10,10,10,10,10,10,9.25,9.366518091,4,1.111764706,3.514908674,8,3,3,3,3.906668345,8.970237933,7.484375338,8.641074023,10,10,5.138718524,7.947613359,8.719806671,7.009039721,1,8.212318396,9.336906175,9.783976317,9.879950371,10,9.750208216,9.1,8.98,7.0012,8.3604,6.440568503,9.963313765,8.201941134,10,7.465648539,8.461538462,7.743794892,7.890327297,8.613167108,8,9.326,10,9.108666667,6.666666667,5.030593939,4.757547261,10,7.530693769,10,7.330916939,4.963498061,9.111111111,9.824663777,7.858131925,8.286754232,8.66609015,8.118374876,8.185986161,7.73,17,8.548259045,7,1
2015,NZL,New Zealand,Oceania,8.123283435,7.840253487,7.506775424,7.823437448,9.605842293,10,10,10,10,10,10,10,10,10,10,10,10,9.868614098,10,10,10,10,,,10,9.666666667,9.677777778,9.781481481,10,10,,,10,,,10,,,10,10,10,10,8.333333333,8,10,10,10,9.476190476,7,10,10,10,10,10,10,10,9.25,9.273780082,9,4.542005333,6.286828584,8,7,7,7,6.457208479,9.466203615,7.623663159,8.58496708,10,9.166666667,7.18406154,9.948229639,9.35185194,7.329859547,1,8.739500354,8.85966944,9.21794416,9.954032595,10,9.507911549,8.88,9.6,8.96,9.146666667,7.204715317,8.717757853,7.961236585,10,6.886389443,6.923076923,7.743794892,7.184420419,8.573080918,10,10,10,10,8.9,6.015561422,8.021390298,10,10,10,8.822825287,5.076672657,10,9.980840394,8.379834577,9.398830235,8.296182377,8.52206004,9.114961776,8.48,3,8.876890041,1,1
